Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,1.785156011581421,1.800781011581421,1.7167969942092896,1.7597659826278687,1.3200535774230957,54070400
2000-01-04,1.703125,1.71875,1.6640629768371582,1.6796879768371582,1.2599846124649048,38960000
2000-01-05,1.6796879768371582,1.683593988418579,1.644531011581421,1.6660159826278687,1.249728798866272,24038400
2000-01-06,1.65625,1.7890629768371582,1.65625,1.7792969942092896,1.3347041606903076,35760000
2000-01-07,1.796875,2.101562976837158,1.7949219942092896,2.050781011581421,1.538352608680725,67779200
2000-01-10,2.058593988418579,2.451172113418579,2.050781011581421,2.318358898162842,1.7390711307525635,61219200
2000-01-11,2.322266101837158,2.324218988418579,2.070312976837158,2.106445074081421,1.5801078081130981,46502400
2000-01-12,2.136718988418579,2.15625,2.035156011581421,2.087891101837158,1.5661895275115967,21923200
2000-01-13,2.15625,2.207031011581421,2.09375,2.203125,1.65263032913208,23811200
2000-01-14,2.217772960662842,2.259277105331421,2.125,2.152343988418579,1.6145379543304443,38908800
2000-01-18,2.148437976837158,2.150391101837158,1.964843988418579,2.138672113418579,1.6042824983596802,38672000
2000-01-19,2.121093988418579,2.121093988418579,1.871093988418579,1.964843988418579,1.4738883972167969,81686400
2000-01-20,2.044922113418579,2.046875,1.8359379768371582,1.9550780057907104,1.4665627479553223,39651200
2000-01-21,1.9589840173721313,2.021483898162842,1.9375,1.949218988418579,1.4621678590774536,25081600
2000-01-24,2.001952886581421,2.001952886581421,1.730468988418579,1.7324219942092896,1.2995418310165405,51062400
2000-01-25,1.75,1.7792969942092896,1.640625,1.769531011581421,1.3273786306381226,38486400
2000-01-26,1.7753909826278687,1.7753909826278687,1.6328129768371582,1.6865229606628418,1.2651113271713257,29126400
2000-01-27,1.7089840173721313,1.7207030057907104,1.546875,1.550781011581421,1.1632875204086304,23321600
2000-01-28,1.5625,1.597656011581421,1.4433590173721313,1.5302729606628418,1.1479034423828125,44937600
2000-01-31,1.5371090173721313,1.6328129768371582,1.402343988418579,1.4628909826278687,1.0973584651947021,23894400
2000-02-01,1.449218988418579,1.5234379768371582,1.433593988418579,1.4433590173721313,1.0827066898345947,31091200
2000-02-02,1.457031011581421,1.53125,1.417968988418579,1.4355469942092896,1.0768468379974365,40953600
2000-02-03,1.46875,1.472656011581421,1.3984379768371582,1.40625,1.0548704862594604,39974400
2000-02-04,1.4375,1.46875,1.410156011581421,1.4609379768371582,1.0958935022354126,34313600
2000-02-07,1.484375,1.7480469942092896,1.453125,1.6972659826278687,1.2731698751449585,55174400
2000-02-08,1.7324219942092896,1.8671879768371582,1.671875,1.8535159826278687,1.3903779983520508,42739200
2000-02-09,1.8886719942092896,1.90625,1.6953129768371582,1.7167969942092896,1.2878206968307495,36944000
2000-02-10,1.754883050918579,1.832031011581421,1.671875,1.7299799919128418,1.2977098226547241,31875200
2000-02-11,1.7324219942092896,1.769531011581421,1.667968988418579,1.7480469942092896,1.3112621307373047,35638400
2000-02-14,1.754883050918579,1.890625,1.753906011581421,1.8769530057907104,1.4079588651657104,34112000
2000-02-15,1.890625,2.0,1.859375,1.984375,1.4885389804840088,52416000
2000-02-16,2.0,2.125,1.9921879768371582,2.0,1.5002602338790894,65075200
2000-02-17,2.097656011581421,2.371093988418579,2.097656011581421,2.328125,1.7463964223861694,72723200
2000-02-18,2.28125,2.515625,2.208983898162842,2.408202886581421,1.8064651489257812,75715200
2000-02-22,2.363281011581421,2.390625,2.132812976837158,2.340820074081421,1.755920171737671,44249600
2000-02-23,2.388672113418579,2.414062976837158,2.3125,2.367187976837158,1.7756990194320679,25321600
2000-02-24,2.394531011581421,2.433593988418579,2.257812976837158,2.292968988418579,1.7200250625610352,22582400
2000-02-25,2.375,2.390625,2.09375,2.260741949081421,1.6958504915237427,35862400
