Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,306.2511291503906,307.62725830078125,298.619873046875,300.2462158203125,164.5285186767578,3675284
2000-01-04,294.74169921875,296.242919921875,288.2363586425781,288.2363586425781,157.94735717773438,3683877
2000-01-05,287.7359313964844,294.24127197265625,285.3590087890625,287.7359313964844,157.6731414794922,4545070
2000-01-06,286.48492431640625,294.1161804199219,285.4841003417969,291.5828552246094,159.78118896484375,3309484
2000-01-07,296.242919921875,303.999267578125,294.24127197265625,302.87335205078125,165.9680938720703,3354147
2000-01-10,305.6256103515625,308.37786865234375,302.498046875,302.7482604980469,165.8995819091797,2535669
2000-01-11,302.2478332519531,305.6256103515625,301.4972229003906,303.2486572265625,166.1737823486328,2518433
2000-01-12,302.3729553222656,306.75152587890625,301.37213134765625,304.2494812011719,166.72225952148438,3054543
2000-01-13,306.5013427734375,310.1293029785156,306.2511291503906,307.7523498535156,168.64173889160156,2490206
2000-01-14,307.0017395019531,309.5037841796875,299.3704833984375,302.2478332519531,165.62533569335938,3077524
2000-01-18,299.4955749511719,299.4955749511719,293.7408752441406,296.242919921875,162.33477783203125,3046949
2000-01-19,293.2404479980469,302.12274169921875,292.74005126953125,297.6816101074219,163.12318420410156,2472921
2000-01-20,298.3696594238281,299.74578857421875,285.4841003417969,292.1145324707031,160.0724639892578,5122296
2000-01-21,296.1178283691406,296.7433166503906,288.1112365722656,288.486572265625,158.08448791503906,3997619
2000-01-24,290.8634948730469,292.1145324707031,273.09893798828125,276.4767150878906,151.50332641601562,4515644
2000-01-25,276.3515930175781,280.98040771484375,274.224853515625,277.2273254394531,151.91464233398438,4227780
2000-01-26,281.2306213378906,284.6083679199219,277.9779357910156,283.1071472167969,155.13670349121094,2640633
2000-01-27,283.35736083984375,283.732666015625,274.3499755859375,283.732666015625,155.47946166992188,3204620
2000-01-28,280.8553161621094,281.2306213378906,267.4693298339844,268.2199401855469,146.97885131835938,4970371
2000-01-31,268.2199401855469,272.0981140136719,266.3434143066406,268.2199401855469,146.97885131835938,3627473
2000-02-01,268.7203369140625,274.224853515625,268.2199401855469,272.2232360839844,149.1724853515625,4552764
2000-02-02,274.4750671386719,275.47589111328125,268.34503173828125,268.34503173828125,147.04730224609375,3633718
2000-02-03,272.0981140136719,279.8544921875,270.72198486328125,278.7285461425781,152.7373046875,3369235
2000-02-04,282.2314147949219,286.48492431640625,281.2306213378906,283.35736083984375,155.27381896972656,3025367
2000-02-07,283.6075439453125,283.732666015625,271.9730224609375,273.2240295410156,149.72091674804688,3045001
2000-02-08,273.3491516113281,277.10223388671875,273.2240295410156,274.3499755859375,150.3379364013672,3113295
2000-02-09,274.224853515625,275.6009826660156,268.34503173828125,268.34503173828125,147.04730224609375,2668460
2000-02-10,269.3458557128906,274.0997619628906,266.468505859375,271.0972900390625,148.55551147460938,3191980
2000-02-11,270.3466796875,274.8503723144531,267.3442077636719,267.71954345703125,146.70457458496094,3422591
2000-02-14,267.71954345703125,272.0981140136719,267.3442077636719,268.9705505371094,147.39013671875,2421663
2000-02-15,268.2199401855469,278.2281494140625,268.0948486328125,275.2256774902344,150.81776428222656,3134677
2000-02-16,273.4742431640625,274.0997619628906,268.9705505371094,271.53515625,148.7954864501953,2419814
2000-02-17,269.97137451171875,271.47259521484375,260.21337890625,262.21502685546875,143.688232421875,4815898
2000-02-18,262.21502685546875,264.091552734375,250.08006286621094,250.4553680419922,137.2441864013672,5883072
2000-02-22,252.70721435546875,260.21337890625,250.3302764892578,259.4627685546875,142.1800537109375,4534778
2000-02-23,260.21337890625,266.09320068359375,256.960693359375,261.2142028808594,143.1398162841797,3656349
2000-02-24,260.8388977050781,266.09320068359375,252.3319091796875,262.21502685546875,143.688232421875,4599325
2000-02-25,259.2125549316406,262.08990478515625,251.581298828125,252.45701599121094,138.341064453125,4441255
2000-02-28,252.20681762695312,264.7170715332031,252.20681762695312,259.08746337890625,141.974365234375,4503454
2000-02-29,261.4643859863281,268.2199401855469,260.4635925292969,264.96728515625,145.19644165039062,3759415
2000-03-01,267.2191162109375,267.9697265625,261.714599609375,262.96563720703125,144.09954833984375,4444503
2000-03-02,262.96563720703125,272.4734191894531,261.9648132324219,270.72198486328125,148.34988403320312,3311432
2000-03-03,274.72528076171875,281.2306213378906,274.3499755859375,278.978759765625,152.8744354248047,3957402
2000-03-06,279.2289733886719,279.2289733886719,269.4709777832031,275.1005859375,151.19406127929688,3080572
2000-03-07,274.9754943847656,274.9754943847656,259.4627685546875,260.0882568359375,142.94332885742188,4934201
2000-03-08,260.7137756347656,265.0923767089844,258.3368225097656,260.8388977050781,143.3558349609375,3982582
2000-03-09,260.8388977050781,264.2166442871094,254.58375549316406,258.21173095703125,141.9119415283203,3148266
2000-03-10,261.9648132324219,268.34503173828125,260.21337890625,263.5911560058594,144.86854553222656,3447121
2000-03-13,258.21173095703125,261.2142028808594,255.45947265625,259.08746337890625,142.39321899414062,3207518
2000-03-14,259.4627685546875,259.71295166015625,253.83314514160156,254.2084503173828,139.71182250976562,3175794
